Gene ID	Gene Name	g1_g2.p-value	g1_g2.log2foldchange
ENSGALG00000053086		NA	0
ENSGALG00000053087		NA	0
ENSGALG00000053088		NA	0
ENSGALG00000053089		NA	0
ENSGALG00000053090		NA	0
ENSGALG00000053091		0.91687705674938	-0.1
ENSGALG00000053092		0.398491860690079	0.3
ENSGALG00000053093		NA	0
ENSGALG00000053094		NA	0
ENSGALG00000053095		0.437982449206784	-0.2
ENSGALG00000053096		NA	0
ENSGALG00000053097		NA	0
ENSGALG00000053098		NA	0
ENSGALG00000053099		NA	0
ENSGALG00000053100	FITM2	0.0043942195107598	-0.3
ENSGALG00000053101		NA	0
ENSGALG00000053102		NA	0
ENSGALG00000053103		NA	0
ENSGALG00000053104		NA	0
ENSGALG00000053105	RAP1GAP	0.734579933691939	-0.2
ENSGALG00000053106	FAM181B	0.0952871435823809	0.5
ENSGALG00000053107		NA	0
ENSGALG00000053108		NA	0
ENSGALG00000053109		NA	0
ENSGALG00000053110		NA	0
ENSGALG00000053111		NA	0
ENSGALG00000053112		NA	0
ENSGALG00000053113	gga-mir-7479-2	NA	0
ENSGALG00000053114		3.2752855761827e-08	-1.7
ENSGALG00000053115		NA	0
ENSGALG00000053116	LRRC61	0.0569672624968657	0.7
ENSGALG00000053117		NA	0
ENSGALG00000053118		NA	0
ENSGALG00000053119		NA	0
ENSGALG00000053120		NA	0
ENSGALG00000053121		NA	0
ENSGALG00000053122		NA	0
ENSGALG00000053123		NA	0
ENSGALG00000053124		NA	0
ENSGALG00000053125		0.602364042708868	-0.2
ENSGALG00000053126		NA	0
ENSGALG00000053127		NA	0
ENSGALG00000053128		NA	-0.1
ENSGALG00000053129		NA	0
ENSGALG00000053130	MYOZ3	0.902554847812282	-0.1
ENSGALG00000053131		NA	0
ENSGALG00000053132		0.979944662590395	0
ENSGALG00000053133		NA	0
ENSGALG00000053134		0.938737175119304	0
ENSGALG00000053135		0.669516383836124	0.2
ENSGALG00000053136		NA	0
ENSGALG00000053137		NA	0
ENSGALG00000053138		NA	0
ENSGALG00000053139		NA	0
ENSGALG00000053140		0.969009849254747	0
ENSGALG00000053141		NA	0
ENSGALG00000053142		NA	0
ENSGALG00000053143		NA	0
ENSGALG00000053144	U3	0.791909687803631	-0.1
ENSGALG00000053145		0.652142639577221	0.2
ENSGALG00000053146		NA	0
ENSGALG00000053147		NA	0
ENSGALG00000053148		NA	0
ENSGALG00000053149		NA	0
ENSGALG00000053150		NA	-0.1
ENSGALG00000053151		NA	0
ENSGALG00000053152	FSD1	0.00019729595185642	-0.5
ENSGALG00000053153		NA	0
ENSGALG00000053154		NA	0
ENSGALG00000053155		0.591299008183768	0.2
ENSGALG00000053156		NA	0
ENSGALG00000053157		NA	0
ENSGALG00000053158		NA	0
ENSGALG00000053159		NA	0
ENSGALG00000053160		NA	0
ENSGALG00000053161		NA	0
ENSGALG00000053162		NA	0
ENSGALG00000053163		NA	0
ENSGALG00000053164		NA	0
ENSGALG00000053165		NA	0
ENSGALG00000053166		NA	0
ENSGALG00000053167		1.87930332179558e-07	0.5
ENSGALG00000053168		NA	0
ENSGALG00000053169		NA	0
ENSGALG00000053170		NA	0
ENSGALG00000053171		NA	0
ENSGALG00000053172		0.85004647620717	0.1
ENSGALG00000053173		NA	0
ENSGALG00000053174		NA	0
ENSGALG00000053175		NA	0
ENSGALG00000053176		NA	0
ENSGALG00000053177		NA	0
ENSGALG00000053178		NA	0.1
ENSGALG00000053179		NA	0
ENSGALG00000053180		NA	0
ENSGALG00000053181		0.29171663084646	-0.4
ENSGALG00000053182		NA	0
ENSGALG00000053183		NA	0
ENSGALG00000053184		0.963513249195624	0
ENSGALG00000053185		NA	0.1
ENSGALG00000053186		NA	0
ENSGALG00000053187		4.80699213558467e-11	-1
ENSGALG00000053188		0.85839403214369	-0.1
ENSGALG00000053189		NA	0
ENSGALG00000053190		NA	0
ENSGALG00000053191		NA	0
ENSGALG00000053192		NA	0
ENSGALG00000053193		NA	0
ENSGALG00000053194		0.321531722070608	-0.1
ENSGALG00000053195		NA	-0.1
ENSGALG00000053196		0.305452127390209	-0.3
ENSGALG00000053197		NA	0
ENSGALG00000053198		NA	0
ENSGALG00000053199		NA	0
ENSGALG00000053200		NA	0
ENSGALG00000053201		NA	0
ENSGALG00000053202		NA	0
ENSGALG00000053203		NA	0
ENSGALG00000053204		NA	0
ENSGALG00000053205		NA	0
ENSGALG00000053206		0.855574506657879	0.1
ENSGALG00000053207		NA	0
ENSGALG00000053208		0.950723238540743	0
ENSGALG00000053209		NA	0
ENSGALG00000053210	RGS13	NA	0
ENSGALG00000053211		NA	0
ENSGALG00000053212		NA	0
ENSGALG00000053213		0.645517125177134	-0.2
ENSGALG00000053214		NA	0
ENSGALG00000053215		NA	0
ENSGALG00000053216		NA	0
ENSGALG00000053217		NA	0
ENSGALG00000053218		NA	0
ENSGALG00000053219		NA	0
ENSGALG00000053220		0.95526138718776	0
ENSGALG00000053221		NA	0
ENSGALG00000053222		NA	0
ENSGALG00000053223		NA	0
ENSGALG00000053224		NA	0
ENSGALG00000053225		0.97884110089974	0
ENSGALG00000053226		NA	0
ENSGALG00000053227		NA	0
ENSGALG00000053228		0.867896322442886	0.1
ENSGALG00000053229	5S_rRNA	NA	0
ENSGALG00000053230		NA	0
ENSGALG00000053231	gga-mir-7448	NA	0
ENSGALG00000053232		NA	0
ENSGALG00000053233		0.491434154169366	0.3
ENSGALG00000053234		0.729853620717833	0.2
ENSGALG00000053235	5S_rRNA	NA	0
ENSGALG00000053236		NA	0
ENSGALG00000053237		NA	0
ENSGALG00000053238		NA	-0.1
ENSGALG00000053239		NA	0
ENSGALG00000053240		NA	0
ENSGALG00000053241		NA	0
ENSGALG00000053242	gga-mir-12254	NA	0
ENSGALG00000053243		0.965697385461334	0
ENSGALG00000053244		0.483562522871612	0.3
ENSGALG00000053245		NA	0
ENSGALG00000053246	OCM2	5.53256358063133e-06	1.3
ENSGALG00000053247		NA	0
ENSGALG00000053248		NA	0
ENSGALG00000053249		0.792770626199375	-0.1
ENSGALG00000053250		0.00449137813448442	0.3
ENSGALG00000053251		NA	0
ENSGALG00000053252		0.936993377281469	0
ENSGALG00000053253		NA	0
ENSGALG00000053254	EHHADH	NA	0
ENSGALG00000053255		NA	0.1
ENSGALG00000053256		NA	0
ENSGALG00000053257		NA	0
ENSGALG00000053258		NA	0
ENSGALG00000053259		NA	0
ENSGALG00000053260		0.644011544270658	-0.2
ENSGALG00000053261		0.846569837953785	0.1
ENSGALG00000053262	HIST2H4B	NA	0
ENSGALG00000053263		NA	0
ENSGALG00000053264		NA	0
ENSGALG00000053265		NA	0
ENSGALG00000053266		NA	0
ENSGALG00000053267		NA	0
ENSGALG00000053268		NA	0
ENSGALG00000053269		NA	0
ENSGALG00000053270		NA	0
ENSGALG00000053271		NA	0
ENSGALG00000053272		NA	0
ENSGALG00000053273		NA	0
ENSGALG00000053274		0.00166796215870349	0.5
ENSGALG00000053275		NA	0
ENSGALG00000053276		0.982539827427459	0
ENSGALG00000053277		NA	0
ENSGALG00000053278	SUCNR1	1.0343592337758e-05	0.7
ENSGALG00000053279		NA	0
ENSGALG00000053280		NA	0
ENSGALG00000053281	PKIA	0.056158437789548	0.2
ENSGALG00000053282		NA	0
ENSGALG00000053283		NA	0
ENSGALG00000053284		NA	0
ENSGALG00000053285		0.940291558687776	0
ENSGALG00000053286		0.83852193958165	0.1
ENSGALG00000053287		NA	0
ENSGALG00000053288		NA	0
ENSGALG00000053289		NA	0
ENSGALG00000053290		NA	0
ENSGALG00000053291		NA	0
ENSGALG00000053292		NA	0
ENSGALG00000053293		NA	0
ENSGALG00000053294		NA	0
ENSGALG00000053295		NA	0.1
ENSGALG00000053296		0.00104918401586739	1.1
ENSGALG00000053297		NA	0
ENSGALG00000053298		NA	0
ENSGALG00000053299		3.40257300159895e-06	-0.7
ENSGALG00000053300		NA	0
ENSGALG00000053301		NA	0
ENSGALG00000053302		NA	0
ENSGALG00000053303		NA	-0.1
ENSGALG00000053304		0.000672079431974575	0.4
ENSGALG00000053305		NA	0
ENSGALG00000053306		NA	0
ENSGALG00000053307		0.27870767980646	-0.2
ENSGALG00000053308		NA	0.1
ENSGALG00000053309		NA	0
ENSGALG00000053310		0.967524101435486	0
ENSGALG00000053311		NA	0
ENSGALG00000053312		NA	0
ENSGALG00000053313		NA	0
ENSGALG00000053314		NA	0
ENSGALG00000053315		0.0442347630309064	-0.5
ENSGALG00000053316		NA	0
ENSGALG00000053317		5.86859109174812e-08	-0.5
ENSGALG00000053318		NA	0
ENSGALG00000053319		0.272637563627757	-0.4
ENSGALG00000053320	gga-mir-12221-2	NA	0
ENSGALG00000053321	DOK2	0.000417469326167623	0.4
ENSGALG00000053322		NA	0
ENSGALG00000053323		NA	0
ENSGALG00000053324		NA	0
ENSGALG00000053325		0.857225002767291	0.1
ENSGALG00000053326		NA	-0.1
ENSGALG00000053327		NA	0
ENSGALG00000053328		6.06296117790466e-59	4.2
ENSGALG00000053329	gga-mir-7478	NA	0
ENSGALG00000053330		NA	0
ENSGALG00000053331		NA	0
ENSGALG00000053332		2.31116211724193e-05	0.9
ENSGALG00000053333		NA	0
ENSGALG00000053334		NA	0.1
ENSGALG00000053335		0.00354585339305722	-0.3
ENSGALG00000053336		NA	0
ENSGALG00000053337		NA	0
ENSGALG00000053338		NA	0
ENSGALG00000053339	gga-mir-6566	NA	0
ENSGALG00000053340		NA	0
ENSGALG00000053341	U6	NA	0
ENSGALG00000053342		0.0367020821533478	-0.3
ENSGALG00000053343		NA	0
ENSGALG00000053344		NA	0
ENSGALG00000053345		NA	0
ENSGALG00000053346		NA	0
ENSGALG00000053347		0.286232907421222	0.4
ENSGALG00000053348		NA	0
ENSGALG00000053349		NA	0
ENSGALG00000053350		NA	0
ENSGALG00000053351		0.774126680150055	-0.1
ENSGALG00000053352		NA	0
ENSGALG00000053353	BOP1	0.0565503173116061	0.2
ENSGALG00000053354		NA	0
ENSGALG00000053355		0.939687197519667	0
ENSGALG00000053356		NA	0
ENSGALG00000053357		NA	0
ENSGALG00000053358		NA	0
ENSGALG00000053359		NA	0
ENSGALG00000053360		NA	0
ENSGALG00000053361		NA	0
ENSGALG00000053362		NA	-0.1
ENSGALG00000053363	CTNNBIP1	0.00543462163652528	-0.3
ENSGALG00000053364		NA	0
ENSGALG00000053365		0.400401087383458	-0.3
ENSGALG00000053366		NA	0
ENSGALG00000053367		NA	0
ENSGALG00000053368		NA	0
ENSGALG00000053369		NA	0
ENSGALG00000053370		NA	0
ENSGALG00000053371		0.767305105904467	-0.1
ENSGALG00000053372		NA	0
ENSGALG00000053373		0.0340912887132716	0.7
ENSGALG00000053374		NA	0
ENSGALG00000053375		NA	0
ENSGALG00000053376		0.977076605591786	0
ENSGALG00000053377		NA	0
ENSGALG00000053378		NA	0
ENSGALG00000053379		NA	0
ENSGALG00000053380		NA	0
ENSGALG00000053381		NA	0
ENSGALG00000053382		NA	0
ENSGALG00000053383		NA	0
ENSGALG00000053384		NA	0
ENSGALG00000053385		0.439223787811398	0.3
ENSGALG00000053386		NA	0
ENSGALG00000053387		NA	0
ENSGALG00000053388		0.00136681570144731	0.9
ENSGALG00000053389		NA	0
ENSGALG00000053390		NA	0
ENSGALG00000053391		0.0037463410348299	0.6
ENSGALG00000053392		NA	0
ENSGALG00000053393		NA	-0.1
ENSGALG00000053394		NA	0
ENSGALG00000053395		NA	0
ENSGALG00000053396		NA	0
ENSGALG00000053397		NA	0
ENSGALG00000053398	TMEM80	0.0068461546384997	0.5
ENSGALG00000053399		0.934343074557283	0
ENSGALG00000053400		NA	0
ENSGALG00000053401		NA	0
ENSGALG00000053402		0.297891759683202	0.3
ENSGALG00000053403		NA	0
ENSGALG00000053404		0.826418788117979	-0.1
ENSGALG00000053405	PDCL2	NA	0
ENSGALG00000053406		NA	0
ENSGALG00000053407		NA	0.1
ENSGALG00000053408		0.949574432863031	0
ENSGALG00000053409		NA	0
ENSGALG00000053410		NA	0
ENSGALG00000053411		NA	0
ENSGALG00000053412		NA	0
ENSGALG00000053413		NA	0
ENSGALG00000053414		NA	0
ENSGALG00000053415		NA	0
ENSGALG00000053416		NA	0
ENSGALG00000053417		NA	0
ENSGALG00000053418		NA	0
ENSGALG00000053419		NA	0
ENSGALG00000053420		NA	0
ENSGALG00000053421		NA	0
ENSGALG00000053422		0.627782806554667	-0.2
ENSGALG00000053423		NA	0
ENSGALG00000053424		NA	0
ENSGALG00000053425		3.47435092833597e-05	-0.8
ENSGALG00000053426		NA	0
ENSGALG00000053427		NA	0
ENSGALG00000053428		0.976333290330988	0
ENSGALG00000053429		NA	0
ENSGALG00000053430		NA	0
ENSGALG00000053432		NA	0
ENSGALG00000053433		NA	0
ENSGALG00000053434		NA	0
ENSGALG00000053435		NA	0
ENSGALG00000053436		0.39027934068882	-0.4
ENSGALG00000053437		NA	0
ENSGALG00000053438		0.179944894904943	0.3
ENSGALG00000053439		NA	0
ENSGALG00000053440		NA	0
ENSGALG00000053441		NA	0
ENSGALG00000053442		NA	0
ENSGALG00000053443		NA	0
ENSGALG00000053444		NA	0
ENSGALG00000053445		NA	0
ENSGALG00000053446		NA	0
ENSGALG00000053447		NA	0
ENSGALG00000053448		NA	0
ENSGALG00000053449		NA	0
ENSGALG00000053450		NA	0
ENSGALG00000053451		0.803449577087061	-0.1
ENSGALG00000053452		NA	0
ENSGALG00000053453		NA	0
ENSGALG00000053454		0.287086621419793	0.4
ENSGALG00000053455		NA	0
ENSGALG00000053456		NA	0
ENSGALG00000053457	PCDHGC5	NA	0
ENSGALG00000053458		NA	0
ENSGALG00000053459		NA	0
ENSGALG00000053460		NA	0
ENSGALG00000053461		NA	0
ENSGALG00000053462		NA	0
ENSGALG00000053463		NA	0
ENSGALG00000053464	CCDC191	0.122215145180893	-0.2
ENSGALG00000053465		NA	0
ENSGALG00000053466		NA	0
ENSGALG00000053467		NA	0
ENSGALG00000053468	ANKRD66	0.484546757197338	0.2
ENSGALG00000053469		0.574521140534602	0.2
ENSGALG00000053470		NA	0
ENSGALG00000053471		0.337235686783297	0.4
ENSGALG00000053472	gga-mir-12263	NA	0
ENSGALG00000053473		NA	0
ENSGALG00000053474		NA	0
ENSGALG00000053475		NA	0
ENSGALG00000053476		NA	0.1
ENSGALG00000053477		NA	0
ENSGALG00000053478	CDK20	0.147842149873824	0.4
ENSGALG00000053479		NA	0
ENSGALG00000053480		NA	0
ENSGALG00000053481		NA	0
ENSGALG00000053482		NA	0
ENSGALG00000053483		NA	0
ENSGALG00000053484		NA	0
ENSGALG00000053485		NA	0
ENSGALG00000053486		NA	0
ENSGALG00000053487		NA	0
ENSGALG00000053488		NA	0
ENSGALG00000053489		NA	0
ENSGALG00000053490	FBXO45	0.279145846460487	0.1
ENSGALG00000053491		0.218437497412038	0.5
ENSGALG00000053492		NA	0
ENSGALG00000053493		NA	0
ENSGALG00000053494		NA	0
ENSGALG00000053495		NA	0
ENSGALG00000053496		NA	0
ENSGALG00000053497		NA	0
ENSGALG00000053498		NA	0
ENSGALG00000053499		NA	-0.1
ENSGALG00000053500	5S_rRNA	NA	0
ENSGALG00000053501		NA	0
ENSGALG00000053502		NA	0
ENSGALG00000053503		NA	0.1
ENSGALG00000053504		NA	0
ENSGALG00000053505		NA	0
ENSGALG00000053506	gga-mir-12219	NA	0
ENSGALG00000053507		NA	0
ENSGALG00000053508		0.995074322484953	0
ENSGALG00000053509	DDX11	0.621414578030543	0.1
ENSGALG00000053510		0.507443811179143	-0.2
ENSGALG00000053511	APOLD1	NA	0
ENSGALG00000053512		NA	0
ENSGALG00000053513		2.90659947965566e-08	0.4
ENSGALG00000053514		NA	0
ENSGALG00000053515		NA	0
ENSGALG00000053516		0.840118146987605	-0.1
ENSGALG00000053517	CDC26	0.348083771103322	0.3
ENSGALG00000053518		NA	0
ENSGALG00000053519		NA	-0.1
ENSGALG00000053520		NA	0
ENSGALG00000053521		NA	0
ENSGALG00000053522		NA	0
ENSGALG00000053523		NA	0
ENSGALG00000053524		NA	0
ENSGALG00000053525		NA	0
ENSGALG00000053526	NTF3	NA	0
ENSGALG00000053527		NA	0
ENSGALG00000053528		NA	0
ENSGALG00000053529		NA	-0.1
ENSGALG00000053530		NA	0
ENSGALG00000053531		NA	0
ENSGALG00000053532		NA	0
ENSGALG00000053533		NA	0
ENSGALG00000053534		NA	0
ENSGALG00000053535		NA	0
ENSGALG00000053536		0.00847298072524831	-0.9
ENSGALG00000053537	gga-mir-7458-1	NA	0
ENSGALG00000053538		NA	0
ENSGALG00000053539		0.525543314720344	-0.1
ENSGALG00000053540		NA	0
ENSGALG00000053541		NA	0
ENSGALG00000053542		0.51891996239407	0.2
ENSGALG00000053543		0.810511389649023	0.1
ENSGALG00000053544		NA	0
ENSGALG00000053545		NA	0
ENSGALG00000053546		NA	0
ENSGALG00000053547		NA	0
ENSGALG00000053548		NA	-0.1
ENSGALG00000053549	ADAM8	NA	-0.1
ENSGALG00000053550	ESPNL	NA	0
ENSGALG00000053551		NA	0
ENSGALG00000053552	IER5L	0.0220204430624352	0.7
ENSGALG00000053553		NA	0.1
ENSGALG00000053554		NA	0
ENSGALG00000053555		0.595174271194951	-0.2
ENSGALG00000053556		NA	0
ENSGALG00000053557		NA	0
ENSGALG00000053558		NA	0
ENSGALG00000053559		1.58287684171823e-07	-0.4
ENSGALG00000053560	FBXO16	0.989101633180464	0
ENSGALG00000053561		0.521849407804778	0.2
ENSGALG00000053562		NA	0
ENSGALG00000053563		0.427029634331669	0.3
ENSGALG00000053564		NA	0
ENSGALG00000053565		NA	0.1
ENSGALG00000053566		NA	0
ENSGALG00000053567		NA	0
ENSGALG00000053568		0.0664631230019644	0.6
ENSGALG00000053569		NA	0
ENSGALG00000053570		NA	0
ENSGALG00000053571		NA	0
ENSGALG00000053572		NA	0
ENSGALG00000053573		NA	0
ENSGALG00000053574		0.28934387801399	0.3
ENSGALG00000053575		0.00865856973607198	0.4
ENSGALG00000053576		NA	0
ENSGALG00000053577		NA	0
ENSGALG00000053578		0.967923952237452	0
ENSGALG00000053579		NA	0
ENSGALG00000053580		0.245583784806515	-0.4
ENSGALG00000053581		8.25645965543185e-27	2.4
ENSGALG00000053582		NA	0
ENSGALG00000053583		0.000186185056990844	-0.6
ENSGALG00000053584		NA	0
ENSGALG00000053585		0.883765431385699	0.1
ENSGALG00000053586		NA	0
ENSGALG00000053587		NA	0.1
ENSGALG00000053588		NA	0
ENSGALG00000053589		NA	0
ENSGALG00000053590		NA	0
ENSGALG00000053591		NA	0
ENSGALG00000053592		0.151980977856248	0.5
ENSGALG00000053593	gga-mir-7461	NA	0
ENSGALG00000053594		0.00144435166795705	-1
ENSGALG00000053595	CXXC4	0.460513161265385	-0.2
ENSGALG00000053596		NA	0.1
ENSGALG00000053597	MBNL3	0.908140765741929	0
ENSGALG00000053598		NA	0
ENSGALG00000053599		NA	0
ENSGALG00000053600	U5	NA	0
ENSGALG00000053601	LPXN	2.52581906975446e-06	0.6
ENSGALG00000053602		NA	0
ENSGALG00000053603		NA	0
ENSGALG00000053604		NA	0
ENSGALG00000053605		NA	0
ENSGALG00000053606		0.239378184752183	-0.4
ENSGALG00000053607		NA	0
ENSGALG00000053608		0.000785015358009224	-0.7
ENSGALG00000053609		NA	0
ENSGALG00000053610		NA	0
ENSGALG00000053611		NA	0
ENSGALG00000053612		NA	0
ENSGALG00000053613		NA	0
ENSGALG00000053614		NA	0
ENSGALG00000053615		NA	0
ENSGALG00000053616		0.967524101435486	0
ENSGALG00000053617		NA	0
ENSGALG00000053618		NA	0
ENSGALG00000053619		NA	0
ENSGALG00000053620		NA	0
ENSGALG00000053621		NA	0
ENSGALG00000053622		NA	0
ENSGALG00000053623		NA	0
ENSGALG00000053624		NA	0
ENSGALG00000053625		0.779838220576019	-0.1
ENSGALG00000053626		NA	0
ENSGALG00000053627		0.930007971210601	0
ENSGALG00000053628		NA	0
ENSGALG00000053629		NA	0
ENSGALG00000053630		NA	-0.1
ENSGALG00000053631		0.943392254549098	0
ENSGALG00000053632		NA	0
ENSGALG00000053633		0.770258880102293	0.1
ENSGALG00000053634		NA	0
ENSGALG00000053635		NA	0
ENSGALG00000053636		NA	0
ENSGALG00000053637		NA	0
ENSGALG00000053638		NA	0
ENSGALG00000053639		NA	0
ENSGALG00000053640	GZF1	0.0278129541569563	0.2
ENSGALG00000053641		0.93110437640186	0
ENSGALG00000053642		NA	0
ENSGALG00000053643		NA	0
ENSGALG00000053644		NA	0
ENSGALG00000053645		NA	0
ENSGALG00000053646		NA	0
ENSGALG00000053647		0.499649626196056	-0.1
ENSGALG00000053648	TSSK3	0.380420807324406	-0.2
ENSGALG00000053649		NA	0
ENSGALG00000053650		NA	0
ENSGALG00000053651		NA	0
ENSGALG00000053652		NA	0
ENSGALG00000053653	ZNF467	6.14597515713725e-06	0.6
ENSGALG00000053654		NA	0
ENSGALG00000053655		NA	0
ENSGALG00000053656		NA	0
ENSGALG00000053657	LATS2	0.437982449206784	-0.2
ENSGALG00000053658		NA	0
ENSGALG00000053659		0.000169904146147498	-1.2
ENSGALG00000053660		NA	-0.1
ENSGALG00000053661		NA	0
ENSGALG00000053662	5S_rRNA	NA	0
ENSGALG00000053663		NA	0
ENSGALG00000053664		NA	0
ENSGALG00000053665		NA	0
ENSGALG00000053666		NA	0
ENSGALG00000053667		0.257467793182185	0.4
ENSGALG00000053668		NA	0
ENSGALG00000053669		NA	0
ENSGALG00000053670	MEGF9	0.83105121877162	-0.1
ENSGALG00000053671		0.941181246739333	0
ENSGALG00000053672	U1	NA	0
ENSGALG00000053673		NA	0
ENSGALG00000053674		NA	0
ENSGALG00000053675		0.652532771230699	-0.1
ENSGALG00000053676		0.959864296132804	0
ENSGALG00000053677		NA	0
ENSGALG00000053678		0.246727329762295	-0.2
ENSGALG00000053679		NA	0
ENSGALG00000053680	HIST1H46L2	0.540846149366701	0.3
ENSGALG00000053681		NA	0
ENSGALG00000053682		0.309934793501266	0.3
ENSGALG00000053683		NA	0
ENSGALG00000053684		NA	0
ENSGALG00000053685		NA	0
ENSGALG00000053686		0.514193183482382	0.3
ENSGALG00000053687		NA	0
ENSGALG00000053688		0.969457054389192	0
ENSGALG00000053689		0.278634772808174	0.1
ENSGALG00000053690	PNMT	NA	0
ENSGALG00000053691		NA	0
ENSGALG00000053692	5S_rRNA	NA	0
ENSGALG00000053693		NA	0
ENSGALG00000053694	OVST	0.470231773678156	0.2
ENSGALG00000053695		0.765724229967412	-0.1
ENSGALG00000053696		NA	0
ENSGALG00000053697	TMEM125	0.807553232420341	0.1
ENSGALG00000053698		NA	0
ENSGALG00000053699	CRISP2	NA	0
ENSGALG00000053700		NA	0
ENSGALG00000053701		NA	0
ENSGALG00000053702		NA	0
ENSGALG00000053703		0.755935286380001	-0.1
ENSGALG00000053704		NA	0
ENSGALG00000053705		NA	0
ENSGALG00000053706	C14orf2	0.25832266218291	0.2
ENSGALG00000053707		NA	0.2
ENSGALG00000053708		NA	0
ENSGALG00000053709		NA	0
ENSGALG00000053710		NA	0
ENSGALG00000053711	gga-mir-1634-2	NA	0
ENSGALG00000053712		NA	0
ENSGALG00000053713		NA	0
ENSGALG00000053714		NA	0.2
ENSGALG00000053715		NA	0
ENSGALG00000053716		NA	0
ENSGALG00000053717		NA	0
ENSGALG00000053718		NA	0
ENSGALG00000053719		NA	0
ENSGALG00000053720		NA	0
ENSGALG00000053721		NA	0
ENSGALG00000053722		NA	0
ENSGALG00000053723		NA	0
ENSGALG00000053724		NA	0
ENSGALG00000053725		NA	0
ENSGALG00000053726		NA	0
ENSGALG00000053727		NA	0
ENSGALG00000053728		NA	0
ENSGALG00000053729		0.797286782169175	-0.1
ENSGALG00000053730		NA	0
ENSGALG00000053731		NA	0
ENSGALG00000053732		NA	0
ENSGALG00000053733		NA	0
ENSGALG00000053734		NA	0
ENSGALG00000053735		NA	0
ENSGALG00000053736		NA	0
ENSGALG00000053737	gga-mir-7479-3	NA	0
ENSGALG00000053738		NA	0.1
ENSGALG00000053739		NA	0
ENSGALG00000053740		NA	0
ENSGALG00000053741		NA	0
ENSGALG00000053742		0.476543181814476	-0.3
ENSGALG00000053743		NA	0
ENSGALG00000053744		NA	0
ENSGALG00000053745		NA	0
ENSGALG00000053746		NA	0
ENSGALG00000053747		NA	0
ENSGALG00000053748	PET117	0.468888960726418	-0.3
ENSGALG00000053749		NA	0
ENSGALG00000053750		NA	0
ENSGALG00000053751		NA	0
ENSGALG00000053752	IFN-A	NA	0
ENSGALG00000053753		NA	0
ENSGALG00000053754		NA	0
ENSGALG00000053755		NA	0
ENSGALG00000053756		NA	0
ENSGALG00000053757		NA	0
ENSGALG00000053758		NA	0
ENSGALG00000053759		NA	0
ENSGALG00000053760	gga-mir-7479-1	NA	0
ENSGALG00000053761		NA	0
ENSGALG00000053762		NA	0
ENSGALG00000053763		NA	0
ENSGALG00000053764	CYYR1	NA	0
ENSGALG00000053765		0.0709230865100023	-0.1
ENSGALG00000053766		0.889873035467278	0
ENSGALG00000053767		NA	0
ENSGALG00000053768		NA	0
ENSGALG00000053769		NA	0
ENSGALG00000053770		NA	0
ENSGALG00000053771		NA	0
ENSGALG00000053772		NA	-0.2
ENSGALG00000053773		0.923134022763618	0.1
ENSGALG00000053774		0.961016185548786	0
ENSGALG00000053775		NA	0
ENSGALG00000053776		NA	0
ENSGALG00000053777		NA	0
ENSGALG00000053778		NA	0
ENSGALG00000053779		NA	0
ENSGALG00000053780		NA	0
ENSGALG00000053781		0.673402693009523	0.2
ENSGALG00000053782		NA	0
ENSGALG00000053783		NA	0
ENSGALG00000053784		NA	0
ENSGALG00000053785		NA	0
ENSGALG00000053786		NA	0.2
ENSGALG00000053787		NA	0
ENSGALG00000053788	TNFSF8	NA	0
ENSGALG00000053789		NA	0
ENSGALG00000053790		NA	0
ENSGALG00000053791		NA	0
ENSGALG00000053792		NA	0
ENSGALG00000053793		NA	0
ENSGALG00000053794		NA	0
ENSGALG00000053795		NA	0
ENSGALG00000053796		NA	0
ENSGALG00000053797		NA	0
ENSGALG00000053798		NA	0
ENSGALG00000053799		0.902024830621923	0.1
ENSGALG00000053800		NA	0
ENSGALG00000053801		NA	0
ENSGALG00000053802		NA	0
ENSGALG00000053803		NA	0
ENSGALG00000053804		NA	0
ENSGALG00000053805		NA	0
ENSGALG00000053806		NA	0
ENSGALG00000053807		NA	0
ENSGALG00000053808		0.810381269117796	0.1
ENSGALG00000053809		NA	0
ENSGALG00000053810		NA	0
ENSGALG00000053811	gga-mir-7479-1	NA	0
ENSGALG00000053812		NA	0
ENSGALG00000053813		NA	0
ENSGALG00000053814		NA	0
ENSGALG00000053815		NA	0
ENSGALG00000053816		NA	0
ENSGALG00000053817		NA	0
ENSGALG00000053818		NA	0
ENSGALG00000053819		NA	0
ENSGALG00000053820		NA	0
ENSGALG00000053821		NA	0
ENSGALG00000053822		NA	0
ENSGALG00000053823	FAM219B	0.555021980401782	-0.2
ENSGALG00000053824		NA	0
ENSGALG00000053825		NA	0
ENSGALG00000053826		NA	0
ENSGALG00000053827		NA	0
ENSGALG00000053828		NA	0
ENSGALG00000053829		NA	0
ENSGALG00000053830		NA	0
ENSGALG00000053831		NA	0
ENSGALG00000053832		NA	0
ENSGALG00000053833	C1orf210	NA	0
ENSGALG00000053834		NA	0
ENSGALG00000053835		NA	0
ENSGALG00000053836		0.0994845883025497	0.2
ENSGALG00000053837		NA	0
ENSGALG00000053838		NA	0
ENSGALG00000053839		NA	0
ENSGALG00000053840		NA	0
ENSGALG00000053841		0.538380275587787	0.3
ENSGALG00000053842		NA	0
ENSGALG00000053843		NA	0
ENSGALG00000053844		0.132374942808838	0.3
ENSGALG00000053845		NA	0
ENSGALG00000053846		NA	0
