Gene ID	Gene Name	g1_g2.p-value	g1_g2.log2foldchange
ENSGALG00000003052	AGFG1	4.49748820369891e-06	-0.3
ENSGALG00000006152		4.52947790545347e-06	0.9
ENSGALG00000010925	FAM126A	4.52947790545347e-06	-0.3
ENSGALG00000003684		4.55263991478583e-06	0.6
ENSGALG00000027592	ERN2	4.56207275788017e-06	0.4
ENSGALG00000006974	DDX27	4.61109634122637e-06	0.3
ENSGALG00000002942	JMJD1C	4.61268447761067e-06	-0.4
ENSGALG00000037131		4.65851810570029e-06	1.3
ENSGALG00000032398	ASPM	4.7158037380564e-06	-0.4
ENSGALG00000002067		4.75165144971086e-06	0.5
ENSGALG00000002414	TSPAN14	4.77047109332017e-06	-0.4
ENSGALG00000002877	LRRC45	4.90545290496403e-06	-0.5
ENSGALG00000009483	MARK1	4.93613670576682e-06	-0.6
ENSGALG00000007579	APBB1IP	4.98057532425818e-06	0.3
ENSGALG00000028496		4.98175685042961e-06	0.5
ENSGALG00000003601	ATP2B4	5.03812680305453e-06	-0.5
ENSGALG00000044327		5.03812680305453e-06	0.8
ENSGALG00000012244	KLHDC2	5.07057783652005e-06	-0.4
ENSGALG00000043828	HEXA	5.12239214870898e-06	-0.7
ENSGALG00000001889	CARD9	5.13748001558578e-06	-0.9
ENSGALG00000007307	USP7	5.13748001558578e-06	0.4
ENSGALG00000009642	AVEN	5.33778732959588e-06	0.6
ENSGALG00000008847	VPS54	5.43694278600786e-06	-0.4
ENSGALG00000012964	ANKH	5.44316661309137e-06	0.4
ENSGALG00000041621	LY6E	5.45931366940476e-06	0.7
ENSGALG00000053246	OCM2	5.53256358063133e-06	1.3
ENSGALG00000045705		5.77746184468877e-06	0.9
ENSGALG00000010708	ICA1	5.81118767337965e-06	-0.7
ENSGALG00000003507	TECPR1	5.85883891771603e-06	0.8
ENSGALG00000040607	MED23	5.91445422641586e-06	-0.3
ENSGALG00000008681	NSMF	5.97817861598072e-06	0.7
ENSGALG00000044187		5.97817861598072e-06	0.9
ENSGALG00000039878	TFEB	6.06274874234312e-06	0.6
ENSGALG00000054768		6.07863925353932e-06	1.4
ENSGALG00000053653	ZNF467	6.14597515713725e-06	0.6
ENSGALG00000015057	DDO	6.27784337040059e-06	-1.1
ENSGALG00000005716	SBF2	6.30127684895531e-06	-0.5
ENSGALG00000003674	DHTKD1	6.30460613649082e-06	-0.7
ENSGALG00000027407		6.35579434193088e-06	0.8
ENSGALG00000005478	SNX7	6.58241212846307e-06	1.4
ENSGALG00000014688	ZYX	6.58241212846307e-06	0.5
ENSGALG00000006786	SYTL4	6.67491763985834e-06	-0.8
ENSGALG00000032736	MGLL	6.70364140945128e-06	1.3
ENSGALG00000007522		6.82598867207342e-06	0.9
ENSGALG00000008590	EEF1B2	6.90226806357274e-06	-0.3
ENSGALG00000051696		7.00776164372822e-06	-0.7
ENSGALG00000050677	BRICD5	7.00812784448865e-06	0.5
ENSGALG00000006646	ABCC1	7.01164606403602e-06	0.4
ENSGALG00000012308	MANBA	7.19240336102887e-06	0.6
ENSGALG00000011301	LRRC40	7.20059353935057e-06	0.6
ENSGALG00000007162	SELENOS	7.20604275042193e-06	0.3
ENSGALG00000008088	ACSL4	7.20604275042193e-06	-0.4
ENSGALG00000019835	TRIM27.2	7.23369739882431e-06	1.3
ENSGALG00000051065	PYGO2	7.26174265237547e-06	0.6
ENSGALG00000014708	GSTK1	7.30825505459616e-06	-0.7
ENSGALG00000030065	TENM3	7.30825505459616e-06	-0.4
ENSGALG00000004167		7.44692959475379e-06	1.1
ENSGALG00000008168	ANKRD16	7.52966905980217e-06	0.7
ENSGALG00000009063		7.54782597878483e-06	-1.1
ENSGALG00000000943	WDTC1	7.78978410239879e-06	-0.4
ENSGALG00000028032	MSRA	7.97713799681306e-06	0.7
ENSGALG00000034250	HS6ST2	8.10337994199806e-06	0.8
ENSGALG00000035194	ARHGAP25	8.10337994199806e-06	0.7
ENSGALG00000031270	CSK	8.11744865843728e-06	0.3
ENSGALG00000040325	EMC2	8.22544072033432e-06	-0.3
ENSGALG00000047506		8.22544072033432e-06	-1.4
ENSGALG00000006663	ARHGEF12	8.23432807735406e-06	1.3
ENSGALG00000001051		8.53388114601992e-06	0.6
ENSGALG00000019961	SLC18B1	8.54222338501673e-06	-0.7
ENSGALG00000005328	IBA57	8.71691895718223e-06	0.4
ENSGALG00000004553	SGPL1	8.84072723054731e-06	0.4
ENSGALG00000016024	SETD4	9.31262818659414e-06	-0.5
ENSGALG00000042184	ALDH4A1	9.42388505688063e-06	0.6
ENSGALG00000048383		9.52404500222993e-06	-1.4
ENSGALG00000009239	TLR2B	9.53176498372851e-06	0.5
ENSGALG00000004980	KCNMA1	9.61813458413817e-06	-1.4
ENSGALG00000008233	BUB1	9.62694484621463e-06	-0.3
ENSGALG00000005737	TNFAIP1	9.75397252950183e-06	-0.3
ENSGALG00000012321	MAP4K5	9.80825906006359e-06	1.1
ENSGALG00000015446	POU2F1	9.8793969295065e-06	-0.5
ENSGALG00000026019	ASCC1	9.99213530582087e-06	-0.4
ENSGALG00000041634	ACTG2	9.99765161055154e-06	0.5
ENSGALG00000030055	RIPOR1	1.00194319907464e-05	0.9
ENSGALG00000041732	NOL4L	1.00194319907464e-05	0.6
ENSGALG00000001207	PLCH2	1.00268365719406e-05	0.8
ENSGALG00000053961		1.03214725128753e-05	1.4
ENSGALG00000008684	EIF4A2	1.03283971772187e-05	0.3
ENSGALG00000053278	SUCNR1	1.0343592337758e-05	0.7
ENSGALG00000042759		1.06305890926922e-05	-0.5
ENSGALG00000035645	GNAI2	1.0717426096159e-05	0.3
ENSGALG00000054170		1.08054981290651e-05	1.4
ENSGALG00000026363	FIGNL1	1.09358631691687e-05	0.5
ENSGALG00000004834	COPS3	1.11567722004529e-05	0.4
ENSGALG00000015939	THNSL2	1.11567722004529e-05	-1.3
ENSGALG00000027093	TLR1B	1.1251102975482e-05	1.2
ENSGALG00000044805	RNF26	1.13823508907975e-05	0.6
ENSGALG00000005644	MYO1G	1.13887368029857e-05	0.4
ENSGALG00000005894	USP8	1.14195600542408e-05	-0.4
ENSGALG00000008475	ARRDC1	1.14195600542408e-05	-1.4
ENSGALG00000017034	FOXO1	1.15321625612661e-05	-0.3
ENSGALG00000038838	NSMAF	1.1735526710206e-05	-0.4
ENSGALG00000004798	MPRIP	1.18359288220612e-05	0.4
ENSGALG00000008382	GNAI1	1.21239662173797e-05	-0.4
ENSGALG00000004273	RALGPS2	1.21983530913617e-05	-0.5
ENSGALG00000028551		1.22019685680792e-05	0.5
ENSGALG00000002276	EME2	1.23545472668243e-05	0.9
ENSGALG00000041821	NAA25	1.26350635016808e-05	-0.3
ENSGALG00000037723		1.27807827446134e-05	-0.3
ENSGALG00000041331	RRP12	1.27940953631249e-05	-0.4
ENSGALG00000034735		1.28351841196966e-05	-0.3
ENSGALG00000012944	DENND5B	1.28748357390091e-05	-0.4
ENSGALG00000021128	FSCN1	1.29045332588758e-05	1.4
ENSGALG00000031642	ILK	1.33024151065961e-05	0.4
ENSGALG00000028749		1.33841049409768e-05	0.5
ENSGALG00000002125	TMOD1	1.34792748802381e-05	-0.5
ENSGALG00000003820	ARPC3	1.3490710054722e-05	0.5
ENSGALG00000046507		1.36190976434907e-05	0.8
ENSGALG00000042246		1.37905186726971e-05	-0.6
ENSGALG00000041192	IFIH1	1.38926850709738e-05	1.3
ENSGALG00000010646	STOX2	1.39014211948076e-05	-0.5
ENSGALG00000041939	FAM222B	1.39665234248313e-05	-0.5
ENSGALG00000002729	GK5	1.40086729943502e-05	-0.4
ENSGALG00000010370	MED12L	1.40555658448684e-05	-0.4
ENSGALG00000005676	TTC28	1.40865932437759e-05	0.6
ENSGALG00000040746	CHMP1B	1.41337763576294e-05	-0.5
ENSGALG00000008272	TMED3	1.42921991746226e-05	-0.6
ENSGALG00000031380	DENND3	1.43691512378897e-05	0.4
ENSGALG00000042259	DOCK1	1.44137841351635e-05	1.4
ENSGALG00000030554	KCNN3	1.44800376653756e-05	1.3
ENSGALG00000050386		1.46525020284089e-05	-1.1
ENSGALG00000000736	MATK	1.46978071098339e-05	1.3
ENSGALG00000033690	RSL1D1	1.47882264592198e-05	0.4
ENSGALG00000006034	PITPNM3	1.47892277271086e-05	0.8
ENSGALG00000033608	RAB12	1.48652788512487e-05	-0.4
ENSGALG00000037076	GART	1.49582710482917e-05	-0.3
ENSGALG00000008498	MALRD1	1.50896772697008e-05	1.3
ENSGALG00000011418	CCR6	1.52980026470758e-05	1.1
ENSGALG00000003073	RHOBTB1	1.53890104308719e-05	-0.4
ENSGALG00000031069		1.53890104308719e-05	-0.4
ENSGALG00000015285	TOMM70	1.55912846237485e-05	-0.4
ENSGALG00000000802	DHODH	1.57644455960608e-05	-0.4
ENSGALG00000010541	BIRC6	1.58807428774789e-05	-0.4
ENSGALG00000003267	STAT3	1.61070915664333e-05	0.3
ENSGALG00000020331		1.65263167945116e-05	0.3
ENSGALG00000010440	MKNK1	1.65720702015032e-05	0.6
ENSGALG00000013886	LDLRAD4	1.65947476532847e-05	-0.7
ENSGALG00000005609	OGFR	1.67639094439376e-05	0.4
ENSGALG00000004197	SUPV3L1	1.68088751256764e-05	-0.4
ENSGALG00000009338	ZFYVE1	1.71500355504609e-05	0.6
ENSGALG00000048926		1.71500355504609e-05	0.5
ENSGALG00000016358	PTCHD1	1.7369623681908e-05	-1.2
ENSGALG00000003930	APBA2	1.77875654584699e-05	0.5
ENSGALG00000006494	GRAMD1B	1.81275113426551e-05	0.5
ENSGALG00000001876	RASA4B	1.82080488504748e-05	1.4
ENSGALG00000001939	HIPK1	1.82907253715463e-05	-0.4
ENSGALG00000051457		1.82907253715463e-05	1.3
ENSGALG00000042949	MGMT	1.84827191288234e-05	0.5
ENSGALG00000033541	FRMPD4	1.86222766772345e-05	0.6
ENSGALG00000003438	NUF2	1.88412778121734e-05	-0.4
ENSGALG00000007590	MTMR8	1.8884739936255e-05	-0.3
ENSGALG00000001501	MAPK3	1.88860781387958e-05	-0.3
ENSGALG00000015763	GABPA	1.89564391144315e-05	-0.4
ENSGALG00000012034	ADSL	1.93376761151913e-05	-0.4
ENSGALG00000013784	CDT1	1.95174248901274e-05	-0.4
ENSGALG00000015688	MXD4	1.97241168438792e-05	0.4
ENSGALG00000030054	PTPRN2	1.97241168438792e-05	1.3
ENSGALG00000033570		1.99925234115502e-05	0.4
ENSGALG00000037991	H1-10	2.0043373869673e-05	0.5
ENSGALG00000044064		2.0043373869673e-05	0.5
ENSGALG00000035760		2.06990635081999e-05	-0.6
ENSGALG00000000777	EYA3	2.07370849415051e-05	-0.3
ENSGALG00000002891	ACADL	2.07370849415051e-05	-0.4
ENSGALG00000006966	ZNF518A	2.07843807981814e-05	-0.3
ENSGALG00000014800	ATP6V1A	2.10303219783594e-05	-0.4
ENSGALG00000003434	C17orf75	2.11397017405507e-05	-0.4
ENSGALG00000001253	RC3H2	2.11973648517545e-05	-0.3
ENSGALG00000007769	FOXP1	2.13015616672774e-05	0.6
ENSGALG00000031726	MAPRE3	2.13719874360426e-05	0.6
ENSGALG00000043013		2.14584704445761e-05	0.8
ENSGALG00000012932	FGD4	2.1522305673836e-05	1.4
ENSGALG00000012030	QSER1	2.15623239052787e-05	-0.3
ENSGALG00000006568	TM9SF4	2.17913793868513e-05	0.3
ENSGALG00000016870	TMTC4	2.18986458964847e-05	0.7
ENSGALG00000037327	DCAF17	2.19916158609041e-05	-0.5
ENSGALG00000009031	SESTD1	2.20135193586159e-05	-1.3
ENSGALG00000037935	RARA	2.26577920987226e-05	0.4
ENSGALG00000035641		2.268694081546e-05	-0.7
ENSGALG00000016320	FBXO9	2.271931094992e-05	-0.3
ENSGALG00000001262	CLIC4	2.31088854536348e-05	-0.4
ENSGALG00000053332		2.31116211724193e-05	0.9
ENSGALG00000042739	TACC1	2.32450226385564e-05	-0.3
ENSGALG00000040954	GPR37	2.33405485224887e-05	-0.4
ENSGALG00000005649		2.36733327822371e-05	-1.3
ENSGALG00000030396	HMGA1	2.39239576128701e-05	0.6
ENSGALG00000003523	IFT52	2.40971059515176e-05	-0.3
ENSGALG00000009821	NENF	2.41963698488681e-05	-0.4
ENSGALG00000043787	DEPDC6	2.43138467802394e-05	-0.4
ENSGALG00000009260	TMEM62	2.43664009658135e-05	0.5
ENSGALG00000048001		2.46984503994881e-05	-0.7
ENSGALG00000015033	REV3L	2.47893161685098e-05	-0.6
ENSGALG00000050158		2.48443251372678e-05	-0.6
ENSGALG00000048152	SAE1	2.53248405065536e-05	-0.6
ENSGALG00000004288	HDAC4	2.57781228225918e-05	-0.8
ENSGALG00000011405	SLC4A7	2.57781228225918e-05	-0.4
ENSGALG00000052541		2.60773231535011e-05	0.6
ENSGALG00000029915	RBM34	2.6290183897767e-05	-0.4
ENSGALG00000031841	SLX4	2.64438319763858e-05	0.4
ENSGALG00000026970		2.67897215055056e-05	1.3
ENSGALG00000014178	SCUBE1	2.68014554622685e-05	-1.3
ENSGALG00000052682		2.68014554622685e-05	0.7
ENSGALG00000001512	KCND3	2.69823064576581e-05	-1.3
ENSGALG00000010286	DLST	2.7469458245848e-05	-0.3
ENSGALG00000011473	RPS6KA2	2.77664289441828e-05	-0.5
ENSGALG00000007389	ANKRD40	2.80566880595222e-05	-0.5
ENSGALG00000029819	SCG2	2.87541021842691e-05	-1.3
ENSGALG00000003832	TEX264	2.87722051915952e-05	-0.6
ENSGALG00000006368	PTPN5	2.87722051915952e-05	-1.1
ENSGALG00000008056	B4GALT5	2.87722051915952e-05	-0.3
ENSGALG00000033090		2.88295584246925e-05	-0.5
ENSGALG00000012442	MFNG	2.88542008839531e-05	1.3
ENSGALG00000013356	IKBKE	2.93421176497193e-05	0.6
ENSGALG00000041619	MTPN	2.982308444986e-05	-0.3
ENSGALG00000051336		3.05645178243388e-05	-0.6
ENSGALG00000038957	NAE1	3.07615307496532e-05	-0.3
ENSGALG00000008740	POT1	3.08570901360786e-05	0.4
ENSGALG00000011175	TMEM150C	3.1133644671855e-05	-0.8
ENSGALG00000016283	BEND6	3.1133644671855e-05	-0.5
ENSGALG00000041736	FSTL5	3.27173648489101e-05	1.3
ENSGALG00000006969	USP28	3.3981524675243e-05	0.4
ENSGALG00000014948	HMGCR	3.40693044888997e-05	0.3
ENSGALG00000016289	DST	3.45405779389674e-05	-0.7
ENSGALG00000053425		3.47435092833597e-05	-0.8
ENSGALG00000008818	IDH1	3.55776867237044e-05	-0.4
ENSGALG00000005840	DENND5A	3.56341002599001e-05	-0.4
ENSGALG00000015301	LNPEP	3.62203643618223e-05	0.4
ENSGALG00000017358	YWHAG	3.6588944681703e-05	-0.3
ENSGALG00000011489	TBXT	3.69885953736584e-05	0.7
ENSGALG00000003284	CRLF3	3.70754661267824e-05	0.3
ENSGALG00000027897	DTX1	3.7239470493666e-05	0.7
ENSGALG00000019228	SFT2D2	3.86216569633372e-05	-0.6
ENSGALG00000054571		3.93081317767224e-05	-0.9
ENSGALG00000030511	SLC19A1	4.01247446863235e-05	-0.3
ENSGALG00000053876		4.02574722928358e-05	0.6
ENSGALG00000011008	MAP3K21	4.2002804629863e-05	0.6
ENSGALG00000008937	PPP1R21	4.20985204632231e-05	0.3
ENSGALG00000005767	TRAF7	4.31753000550991e-05	0.3
ENSGALG00000008909	USP13	4.35400882514012e-05	-0.5
ENSGALG00000009341		4.38660350597459e-05	0.4
ENSGALG00000037400		4.38660350597459e-05	0.6
ENSGALG00000007326	PMM2	4.41222560795203e-05	0.3
ENSGALG00000015830	SYNCRIP	4.45721269008238e-05	-0.3
ENSGALG00000000699	WWP2	4.49134773854418e-05	0.4
ENSGALG00000008780	CTBS	4.49430711859305e-05	0.5
ENSGALG00000009081	ZNF106	4.50698648863476e-05	0.4
ENSGALG00000045125	GP5	4.55729158649218e-05	-1.1
ENSGALG00000015304	SNX3	4.56853634792684e-05	-0.4
ENSGALG00000039177		4.60617501338358e-05	-0.5
ENSGALG00000007878	SDHD	4.61849394868511e-05	0.4
ENSGALG00000010486	JAKMIP3	4.74454354381555e-05	-1.3
ENSGALG00000041762	STIM1	4.74494595912586e-05	0.5
ENSGALG00000004953	DRG2	4.80569480275937e-05	0.3
ENSGALG00000005973	LCMT1	4.80569480275937e-05	0.4
ENSGALG00000007247	TGFB1I1	4.80569480275937e-05	0.5
ENSGALG00000009552		4.85945993309785e-05	0.8
ENSGALG00000039855	SNX29	4.85978105485499e-05	0.5
ENSGALG00000039891	ANP32E	4.90028813808567e-05	-0.3
ENSGALG00000008811	SLC1A4	4.93672852698667e-05	-0.4
ENSGALG00000001607	CYBC1	4.94822485773869e-05	-0.4
ENSGALG00000023812	CCNI2	4.95631645759909e-05	1
ENSGALG00000044020		5.0024968027001e-05	0.9
ENSGALG00000001341	ZBTB44	5.00614504399829e-05	0.4
ENSGALG00000015489	FAXC	5.05040910924029e-05	-0.5
ENSGALG00000006546	CD81	5.10807732724257e-05	0.5
ENSGALG00000036443	FUT8	5.12653256030444e-05	0.5
ENSGALG00000002232	RERE	5.14531380763443e-05	-0.3
ENSGALG00000042210	RABEPK	5.14975206029126e-05	-0.5
ENSGALG00000000604		5.22360963441634e-05	-1
ENSGALG00000011046	SNX10	5.22382367466241e-05	0.4
ENSGALG00000053991		5.24448146363406e-05	0.6
ENSGALG00000012404	ERO1A	5.28701679908877e-05	0.3
ENSGALG00000004671	ANKRD27	5.30433332161819e-05	-0.3
ENSGALG00000034919	CDK2AP1	5.31058841905747e-05	-0.4
ENSGALG00000027351	LRRC71	5.35612041378411e-05	1.1
ENSGALG00000009957	TIE1	5.38368800946229e-05	-1.2
ENSGALG00000037838	ND6	5.38368800946229e-05	-0.3
ENSGALG00000003143	ZC3H7A	5.40963176926317e-05	0.3
ENSGALG00000007387	GTF3C1	5.43470975010425e-05	0.4
ENSGALG00000009615	RRP15	5.47063134880008e-05	-0.3
ENSGALG00000054377		5.48096299197951e-05	1
ENSGALG00000006642	ADORA2A	5.5482433484338e-05	1.1
ENSGALG00000015151	B4GALT6	5.65060390352332e-05	0.3
ENSGALG00000030164	ECH1	5.65512525548357e-05	-0.8
ENSGALG00000009052	LBH	5.68091433385882e-05	-0.4
ENSGALG00000002018	CAPN15	5.70561686412866e-05	0.4
ENSGALG00000006345		5.73292357900775e-05	-0.4
ENSGALG00000000293		5.74623296591332e-05	-0.9
ENSGALG00000051589		5.79384952855698e-05	-1.1
ENSGALG00000013738	OPTN	5.80446508243724e-05	-0.4
ENSGALG00000024034	PI4KB	5.84446940623289e-05	-0.4
ENSGALG00000043681	DAPP1	5.95050340989947e-05	0.3
ENSGALG00000000845	UVRAG	6.00271689937432e-05	-0.4
ENSGALG00000007302		6.13087446581365e-05	-0.4
ENSGALG00000043010	NR2F6	6.13614287896539e-05	-0.5
ENSGALG00000041432	STUB1	6.20556422268084e-05	0.4
ENSGALG00000002204	SLC7A4	6.29088533608745e-05	-0.6
ENSGALG00000037496	USP46	6.29088533608745e-05	-0.5
ENSGALG00000003781	SUN1	6.3443493768127e-05	0.4
ENSGALG00000033790	MAN2A2	6.35273125839874e-05	-0.5
ENSGALG00000016518	PHKA2	6.59590115849705e-05	0.5
ENSGALG00000029367	CYBA	6.67187153290451e-05	0.6
ENSGALG00000013765		6.83668368273896e-05	-0.3
ENSGALG00000023355	TMEM154	6.97194973545026e-05	0.5
ENSGALG00000040880	EDN3	6.97194973545026e-05	1.2
ENSGALG00000050441		6.99076024257794e-05	0.8
ENSGALG00000005096	B9D1	6.99804525143168e-05	0.5
ENSGALG00000013253	INSRR	7.01797171380572e-05	1
ENSGALG00000037549		7.03922993962851e-05	0.5
ENSGALG00000005374	MYO19	7.13731900877756e-05	-0.4
ENSGALG00000011436	TMBIM1	7.14202138144717e-05	-0.9
ENSGALG00000002461		7.21058510156421e-05	1.1
ENSGALG00000007909	IQCH	7.21058510156421e-05	-1.1
ENSGALG00000020626		7.23842821123385e-05	-1.1
ENSGALG00000052055		7.25741678545639e-05	-0.4
ENSGALG00000014234	ATXN10	7.38853388907571e-05	-0.4
ENSGALG00000004597	ZBTB37	7.42480498343212e-05	-0.8
ENSGALG00000054952		7.47939058970751e-05	0.9
ENSGALG00000001837	ORAI3	7.4853128065401e-05	0.3
ENSGALG00000012159	ACTR3	7.51929202971394e-05	0.3
ENSGALG00000000791		7.59697819698069e-05	0.3
ENSGALG00000009445	INPP5F	7.72043536423953e-05	-1
ENSGALG00000016883	DOCK9	7.9631934460399e-05	0.3
ENSGALG00000041384	SHKBP1	8.07987705639232e-05	-0.6
ENSGALG00000004297	DNAH1	8.08613182903191e-05	-1.3
ENSGALG00000004324	SETD1A	8.08613182903191e-05	-0.4
ENSGALG00000009451	PPID	8.10612109331417e-05	-0.3
ENSGALG00000016357	PRDX4	8.10612109331417e-05	-0.4
ENSGALG00000003570	ATIC	8.15981945410224e-05	-0.3
ENSGALG00000009967	LRPPRC	8.17439427752222e-05	-0.4
ENSGALG00000010246	OSBPL8	8.17439427752222e-05	0.4
ENSGALG00000020449	COX16	8.19580523165013e-05	0.6
ENSGALG00000001231	SAMHD1	8.36393218354028e-05	-0.3
ENSGALG00000032984	MEX3B	8.36818963730965e-05	0.5
ENSGALG00000003510	UCK2	8.41795192269888e-05	0.4
ENSGALG00000048667		8.42612233592632e-05	1.3
ENSGALG00000035752	PEX2	8.4355885673053e-05	-0.4
ENSGALG00000002375	NOTCH1	8.46039540796153e-05	0.4
ENSGALG00000047359	MAF1	8.57487279844479e-05	0.3
ENSGALG00000016564	PTK2B	8.64652411076647e-05	0.6
ENSGALG00000005369	BTBD10	8.70595954346471e-05	0.4
ENSGALG00000010699	MIOS	8.75280091935181e-05	-0.3
ENSGALG00000007248		8.86863731039496e-05	0.9
ENSGALG00000007788	ABCB7	8.869431290991e-05	-0.3
ENSGALG00000010229	ABCD4	8.869431290991e-05	-0.5
ENSGALG00000010664	KIF26B	8.869431290991e-05	0.8
ENSGALG00000030940	BLB2	8.94461221903383e-05	1.1
ENSGALG00000010889	HOOK1	8.99454902817431e-05	0.4
ENSGALG00000012639	MTERF2	8.99792399779561e-05	0.6
ENSGALG00000001538	ST7L	9.02504910590295e-05	0.4
ENSGALG00000013406	EOGT	9.05387566253258e-05	-0.4
ENSGALG00000024171	HRH2	9.24096290144684e-05	1.3
ENSGALG00000001702	EXOC3L1	9.28532243448791e-05	0.5
ENSGALG00000008819	LRSAM1	9.29823225126431e-05	-0.5
ENSGALG00000031112	COL5A2	9.30148783012575e-05	-0.4
ENSGALG00000004801	PHKA1	9.34774907892444e-05	-0.4
ENSGALG00000004929	GID4	9.34862847887353e-05	0.5
ENSGALG00000002009	FANCG	9.40180367154184e-05	0.4
ENSGALG00000051442	TSC22D1	9.40180367154184e-05	0.5
ENSGALG00000016911	OBI1	9.44198037346682e-05	0.3
ENSGALG00000011211	HACL1	9.51622486223975e-05	-0.4
ENSGALG00000016720	CD2AP	9.5949263758695e-05	-0.3
ENSGALG00000027768	CTDSP1	9.65199120570093e-05	-0.8
ENSGALG00000050337		9.73233506811324e-05	0.4
ENSGALG00000023510	ERP29	9.76747159405836e-05	-0.3
ENSGALG00000016959	DGKH	9.79708149070876e-05	-0.8
ENSGALG00000009352	DPF3	9.81860993525599e-05	0.7
ENSGALG00000008036	TMEM209	9.82141982018659e-05	0.4
ENSGALG00000016279	RAB23	9.86441714514607e-05	-0.6
ENSGALG00000003959	AP1M1	9.99364241038882e-05	-0.3
ENSGALG00000008094	HSPD1	0.000100309166748761	-0.3
ENSGALG00000042503		0.000100639846707172	-0.5
ENSGALG00000039013	EXT1	0.000101180056590984	-0.5
ENSGALG00000002162	ACO1	0.000101317230226459	-0.4
ENSGALG00000001024	TPRG1L	0.000101701679175278	-0.3
ENSGALG00000026757	DHFR	0.0001017195368379	-0.4
ENSGALG00000028501	DCK	0.000101840426398403	-0.3
ENSGALG00000003580	MMP2	0.000102357608503999	0.4
ENSGALG00000032249	MAX	0.000102371500244069	0.5
ENSGALG00000036683	PNPO	0.000102882792925354	0.7
ENSGALG00000038585	NOA1	0.000102997967056859	-0.4
ENSGALG00000017627	C10orf2	0.00010405494734859	-0.3
ENSGALG00000020895		0.00010414702123349	0.3
ENSGALG00000003122	ZFAND2A	0.000104458133569096	0.5
ENSGALG00000016847	CARS2	0.000105019679371365	-0.3
ENSGALG00000033730		0.000105366599244843	-0.5
ENSGALG00000051993		0.000105366599244843	0.5
ENSGALG00000034989	CEP112	0.000108061592341605	-0.4
ENSGALG00000033663	ATP6V1B2	0.000108899301700923	-0.3
ENSGALG00000039316		0.000108933424478124	-0.3
ENSGALG00000031222		0.000109779730571523	0.4
ENSGALG00000010836	AHR	0.000111149600611044	0.9
ENSGALG00000006613	CTSD	0.000111612575546463	-0.5
ENSGALG00000006512	HSPA8	0.000112755013393788	0.4
ENSGALG00000004749	TMEM11	0.000113285703691777	0.5
ENSGALG00000034649	TOX3	0.000115593725383949	1.2
ENSGALG00000002764	ATP1B3	0.000116210171598694	-0.3
ENSGALG00000012219	UNC5C	0.000116305334357385	1.2
ENSGALG00000012570	TANC1	0.000116589890756956	-0.4
ENSGALG00000002570		0.000116598778369597	1.1
ENSGALG00000007619	UBALD1	0.000117535163545829	0.5
ENSGALG00000030775	HIGD1C	0.00011769423943685	0.4
ENSGALG00000048159		0.000119204753743371	0.6
ENSGALG00000039391	ZC3H12B	0.000120080004487294	-0.6
ENSGALG00000007191	TK1	0.000120301006792934	-0.3
ENSGALG00000023439		0.000120909341136997	-1.2
ENSGALG00000005867	MARCH8	0.000120965600533094	0.4
ENSGALG00000012136	MPPED2	0.000120998349653809	1
ENSGALG00000016592	PRPS2	0.000120998349653809	0.5
ENSGALG00000020557	KDM4C	0.000121659324769981	0.5
ENSGALG00000005694	GARS	0.000122157937386463	-0.3
ENSGALG00000005598	ZNF598	0.000122859192470525	0.4
ENSGALG00000030998		0.000122961875197518	0.4
ENSGALG00000009532	GXYLT1	0.000124273205050601	0.4
ENSGALG00000033943	HYI	0.000126307167165811	-0.7
ENSGALG00000036497	SOX4	0.000128772112566446	0.5
ENSGALG00000041370	ZNF335	0.000128772112566446	-0.3
ENSGALG00000017159	ATM	0.000130347597921945	-0.3
ENSGALG00000002576	ASL2	0.000130527194703177	1.2
ENSGALG00000009943	FAM117A	0.000130527194703177	0.5
ENSGALG00000055094		0.000131698480093286	0.5
ENSGALG00000001945	RFT1	0.000132975419670717	-0.4
ENSGALG00000008960	KCNK12	0.000135009128327541	0.7
ENSGALG00000011309	PLXNC1	0.000135148792820912	0.5
ENSGALG00000000538	RNF113B	0.000135874535603254	0.4
ENSGALG00000010127	GLO1	0.00013596295603278	-0.3
ENSGALG00000026559	SNRNP25	0.00013596295603278	0.6
ENSGALG00000008796	RPF1	0.000136846095029209	0.3
ENSGALG00000007178	FADS2	0.000138482247184597	-1.2
ENSGALG00000032916		0.000138776046484232	-0.4
ENSGALG00000016098	EXOC6B	0.000139886667641856	-0.5
ENSGALG00000035930	PHACTR3	0.000139941303812653	-1
ENSGALG00000037136	RPS6KA1	0.0001419315281518	0.3
ENSGALG00000007287		0.000142350194472605	-0.3
ENSGALG00000003628	TLN2	0.000142408656629401	-0.5
ENSGALG00000015780	PNRC1	0.000143305814957683	-0.4
ENSGALG00000008536	KLHDC3	0.000143909701287595	-0.5
ENSGALG00000012228	MDGA2	0.000144017176630638	1.2
ENSGALG00000030125	ANKRD10	0.000144063193152008	0.4
ENSGALG00000006108	FAM122B	0.000144273790329742	-0.3
ENSGALG00000037837	ABCA3	0.000144490443806174	0.4
ENSGALG00000039171	RAD52	0.000145612478064408	0.5
ENSGALG00000007101	ZPR1	0.000145682680761348	0.4
ENSGALG00000040421	LYPLA1	0.000145908265452369	-0.3
ENSGALG00000006073	NDUFAB1	0.000146862274531439	0.6
